x,y
80.28881,41.079205
135.55318,33.276436
-51.90733,-36.85452
-63.061893,-54.773075
-43.73922,-18.726435
57.142418,46.645523
135.4665,15.355217
-28.810434,-69.644806
-14.6741495,-56.490444
98.85322,34.164658
